source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,parallax_over_error,num_selected_g_fov,G_abs
5431891288680410624,145.96489340547657,-39.10968631973171,1.4494433226166996,0.11863632,18.151035,1.7445755,12.217534,63,8.957041498165472
4308516405999308672,291.9063508731502,9.897326326841142,2.7758674161337265,0.3875063,18.842577,1.966032,7.163412,42,11.059570575858295
6862115638763059968,310.4009306746495,-17.155120904759585,4.116471857060716,0.48581588,17.566143,0.9965553,8.473317,48,10.63876878904758
4308575229863156736,290.80616076439946,9.415640087125086,1.8020824955738894,0.29976618,18.99269,2.0221405,6.011627,52,10.27156247365387
5432005156853305472,147.39620625615697,-39.18305468104267,1.014818355080747,0.03160871,14.90957,-0.32824898,32.10566,65,4.941510355277089
5432509763967948544,145.2121628353731,-39.54090703470276,1.9396485784195758,0.12472114,18.356113,0.44361305,15.551883,55,9.794728696174339
5431265322966878592,141.03676646083824,-36.26009585156215,1.1588188576267022,0.101264246,18.167574,0.49645805,11.443515,60,8.487651698463416
6861501321001347328,309.9432757829982,-17.901388306443454,1.1461500568076313,0.040993888,13.278594,-0.43943405,27.959047,36,3.5748023720244966
6862664295067053056,307.01274589742246,-17.271198234542048,1.6885208719068472,0.17590849,18.220266,1.8905392,9.598859,49,9.35779850888564
5431799921836476416,146.5327438923619,-39.751558897206216,1.1029302875003464,0.17611535,17.741459,1.1351738,6.262545,69,7.954199207921164
6860949121352043520,307.22269217542663,-17.725575863158046,2.5949256056964205,0.15649484,18.310087,0.55970955,16.581541,48,10.380711761532586
6863623206648256128,298.06768171757864,-23.464946016528266,2.3936799343481066,0.35649687,17.706316,1.4551773,6.7144485,41,9.601646390363875
1828790237055708672,303.63676536378114,20.71951708000929,1.4294297625537327,0.14758092,17.837189,1.3926811,9.685736,90,8.61300282282916
6863719242115036800,298.19818922802085,-23.35518310337632,1.0825240497936168,0.04343048,15.398873,0.12475395,24.925446,40,5.5710601434635
1828808589463195904,303.5088158519303,20.947927269023804,2.1214439901738573,0.13468418,17.15734,1.253252,15.751249,86,8.790496946675532
4038009577521307008,272.6845617162487,-36.28336661180388,3.048369274587912,0.43226796,18.999466,1.1187878,7.052036,48,11.419803820356003
1828824321912372480,302.9661268916854,20.683465537149907,1.85247353046845,0.15454446,17.693535,1.7159863,11.9866705,74,9.032294906925868
5352111579664883840,159.71824431952547,-56.46251108168658,2.7085421488255133,0.3472075,18.26309,1.5142307,7.800933,48,10.426768124791153
5907657627945475072,223.58520331024542,-45.69156762870553,1.0949584370000551,0.19653647,18.478203,1.4039555,5.571274,29,8.675190991393901
5352021389669624064,159.31852808434573,-56.65031003370025,4.055525220071445,0.3661196,16.039425,1.2366476,11.07705,39,9.079660428689866
5351778775541555200,155.65221606215874,-57.3234504118385,1.03094252949362,0.0900683,17.391726,1.0439339,11.44623,39,7.457897819927595
4051045318647648768,275.69536364192925,-29.361755979582682,2.3015504477887685,0.24799591,18.204193,1.3885193,9.280598,27,10.014295608508325
1828298789725674880,297.50302635838057,23.586448486648155,1.1211505142612108,0.18677749,18.597937,1.7106533,6.0026,78,8.846256232586542
4038126263162265088,274.037485265228,-36.35325416407569,3.436840528920995,0.4935856,17.999372,1.1417046,6.963008,25,10.680169387943163
5907888220450144640,222.87897272065575,-45.505665636900034,1.361760341797412,0.20917945,18.342545,1.2595272,6.5100102,26,9.013047966553835
4038036305047454208,272.79316497112245,-35.882552408439004,2.2980450294559858,0.34981316,16.965443,1.2312336,6.56935,38,8.772235328954967
1828860988058503552,303.2690825069194,21.07824461753745,1.0097641592877513,0.17190973,18.353058,1.4532509,5.8738046,88,8.37415761994367
4051047620837519232,275.7838003752929,-29.257847952518958,2.8852206162194416,0.5658134,18.787495,1.2426567,5.0992436,25,11.08838979323183
1828617270128705920,304.5572360355209,20.46927877049715,1.7737723395739577,0.16432175,18.038929,1.9063759,10.794507,99,9.283418376457824
5352141820560512512,160.24267497141742,-56.16370739251395,3.3446159080131093,0.50632364,16.814522,1.2608671,6.605688,36,9.436253044900834
4051064869354233856,275.2871682681263,-29.458764640229237,3.127435660165335,0.499707,19.227861,1.243,6.2585387,26,11.703803323628192
4038072112187811584,274.0982555346178,-36.620438299310194,3.475124531201688,0.3855978,17.048296,1.1861668,9.012304,32,9.75314783554149
4038002048385293568,272.3244048136705,-36.20195545103645,1.081386455212489,0.1423752,16.781374,1.0298252,7.5953283,45,6.9512786054898505
1807293586440423680,300.1353875286025,14.541979504493993,1.0861290389835148,0.09311096,17.471613,0.9202347,11.664888,52,7.651020056512966
4038138941940838016,273.86741072393244,-36.249844525118014,1.377972889636344,0.26283333,19.234562,1.7676296,5.242763,26,9.930765286699096
4051070263928027648,275.56891552369274,-29.293908669522008,1.337660486667137,0.19397712,17.529985,1.3707924,6.8959703,26,8.161714920734852
4038027096656442880,272.52133208304036,-36.11750866383632,4.792615285414567,0.75335926,19.747225,1.0492115,6.36166,42,13.150087650458147
4051070366918132992,275.5028975621172,-29.337960076353536,2.6346422285215834,0.3785854,18.580286,1.2560177,6.9591756,25,10.68389426847212
4038141312762689792,273.8009343539552,-36.290299333113325,2.203648503077423,0.36138824,18.155565,1.0124531,6.0977316,25,9.871276875743542
1807099213392844800,299.61036310173586,13.712359215706298,3.387807492163728,0.6215962,20.182251,1.8662987,5.450174,61,12.831844597213658
4038009302642745088,272.72070484838366,-36.311715296104566,3.3577354335621292,0.49277425,17.88237,1.1935043,6.813943,48,10.512602363789934
4051072291153287680,275.39850091761326,-29.318171801494376,2.4661237715919846,0.39472103,18.789436,1.2455692,6.2477636,30,10.749510687783246
1807405393027031552,299.0269552866071,14.424368608815259,3.6270890553642707,0.55999154,16.739103,1.3966246,6.4770427,61,9.53689441164827
6726271595625113344,276.2370594470953,-40.845970757935,1.651128902641679,0.31831816,19.448784,1.657011,5.1870394,39,10.537688772990128
6726362919519960960,275.74977279578576,-40.10918487157981,1.8296094515161123,0.0507026,12.528237,-0.36832237,36.085117,37,3.840028364716721
1807424149144097280,298.6173135622944,14.316235843798552,1.5580790668618048,0.17073275,17.881643,1.6014061,9.125835,75,8.84459075911618
5986445474429733888,233.64355469909574,-49.247437163033865,1.4583209416882053,0.2720612,18.785189,1.5858955,5.360268,51,9.60445423676251
5557692908000138496,104.71917128369357,-46.43352489911943,1.8702497486706644,0.05185226,17.647346,0.90789795,36.068817,42,9.006844521850535
1807355502702318336,298.71591994432293,13.970758918211716,1.3214499121545003,0.18147081,17.805664,1.3559608,7.281887,69,8.410917594552368
1807158445284165504,298.9757474249265,13.76240881308466,1.6962089417129702,0.27581564,19.162756,1.6377182,6.1497927,66,10.310152707688191
1807160201935611904,299.15780291213616,13.854992784959036,6.125630143412217,0.54681,16.449356,1.1297874,11.202484,66,10.385109935084536
1816913248031830528,307.30964616546896,21.180867535236505,2.1137418257891896,0.36868563,16.51915,0.91749,5.733182,50,8.14440948585355
1817077075254395648,306.6505949228672,21.124874536037137,6.576631911212833,1.1494197,20.236385,2.1585636,5.7216973,35,14.326403022595755
1807166107510346880,299.17821453188265,13.863201497172138,1.0989028759852972,0.116273455,17.553492,1.2693863,9.451021,71,7.758288142388189
1817266534856772096,309.80525363021104,20.21874631204421,1.7029592728110243,0.039753392,12.962846,-0.39969635,42.838085,46,4.11886615713361
2166326253646110848,311.34875505482734,45.814424688646405,2.72666466347996,0.36468828,18.473614,1.6683502,7.4766994,45,10.651772388466501
1817286807098038656,309.1773306971446,20.120227423844433,1.9080309262817396,0.17449023,18.41425,1.6714668,10.934887,42,9.81717646855948
1816454060187654784,303.85899364963797,19.569008284435498,1.5023384685066672,0.2476002,18.188198,1.4177666,6.067598,66,9.072037028722386
1816458045917659136,304.2442187027236,19.658885602149986,1.1607863256914852,0.12335848,17.516956,1.183054,9.4098625,68,7.840717746240349
5986362907958780672,235.27980179877784,-47.34150871455349,1.4056592187602843,0.16406316,18.12444,1.3596115,8.567793,35,8.863839465429418
6726118557405170432,272.78068720187116,-38.96008673550716,1.013510618019086,0.13110062,17.46925,0.89874077,7.730784,37,7.498391239983443
1817135315021613184,306.3325338649558,21.250630124664987,3.821847133550916,0.71215355,19.296041,1.4072113,5.3666053,42,12.207408049308098
4575429248841694080,258.30206348918705,28.545032988348225,3.581610505582853,0.68298596,14.856428,1.1100159,5.2440467,57,7.62681992261323
1816605105597666944,305.22668732387854,20.198832070810536,3.327532981509082,0.44432804,15.941997,0.75522995,7.4889107,68,8.552609371899763
4576573634299171712,270.3129486980054,21.813099793054192,1.336479577909246,0.024627091,13.810595,-0.22844696,54.268673,96,4.440406193224295
6817299093841252864,327.80448622018594,-21.117905313056664,1.3180135305502196,0.055204764,13.000026,-0.45868683,23.874996,47,3.5996260463299024
1816620262545813504,305.37733627859154,20.476758737737516,2.489810038279004,0.14195852,18.11687,1.5052586,17.538998,46,10.097701947986574
1816631837475304576,305.1228141020477,20.489787457701773,1.3535853843567707,0.22857971,18.07648,1.3392925,5.9217215,76,8.733909147117142
2166401986804413568,312.7502159404549,46.36724781945505,1.5462554452919612,0.25462157,17.948874,1.6799088,6.072759,45,8.895279730152343
4145411591326444544,269.03232974688325,-15.360838224674499,2.8524675429922883,0.55037403,19.119492,1.6642323,5.1827803,26,11.395595134484811
4575777931470319104,270.07980978856625,20.461708011623674,1.2434125715793543,0.14199145,16.727798,1.0171032,8.756954,84,7.200874731956288
2166765409768940928,311.765969219028,47.60897593065123,1.6480310624925378,0.12621728,17.571249,1.2249289,13.057096,28,8.656075973812985
4145414580647469952,269.34551965144163,-15.339473722149302,2.4361419383475234,0.41356984,18.877012,1.6171036,5.8905215,26,10.810525194051241
4576329504051105536,271.4386695050558,21.570230766076747,1.2788345886912258,0.24740571,19.371967,1.8804092,5.1689777,103,9.90603918636909
5881365315632467712,225.7857104765683,-55.78598573475938,4.5046417677152855,0.5775863,18.459967,2.2002506,7.7990804,48,11.728267956331607
4576833187758790400,269.0363370230953,21.401811496527632,1.197027188607005,0.1775332,18.868973,1.8397999,6.742554,91,9.259492852524016
6814484584593326720,323.638809646966,-25.001411308659154,1.624079661172881,0.10711185,17.5319,-0.02619934,15.162464,69,8.5849370438311
2166539357054398464,311.13836408184716,46.196829427803195,2.854464430289162,0.5635905,17.216558,1.471796,5.064784,45,9.494181634410662
4573846879811201664,258.5652853656442,26.20316414936364,2.1442289934597483,0.049915653,16.700708,0.93213844,42.957047,60,8.357064209696864
6822005312846821376,334.3503447637262,-19.664719704964668,1.7619461717928568,0.18240376,18.66572,0.70375633,9.659594,32,9.895683167946991
6822184640615803264,332.1721804205834,-19.62761663528705,1.1163116535107642,0.037943292,14.545236,-0.44302654,29.420527,30,4.78416197264913
6822573416760233216,335.741966329949,-18.319521481753796,1.1947226928552386,0.04250202,13.79062,-0.37077045,28.109785,30,4.1769544608192515
5881529181566684032,224.1837886279925,-55.63738242285445,1.5313889743875906,0.16557658,18.3208,1.8558636,9.248826,44,9.246228361044997
5881533579599357440,224.06131587095103,-55.54032333167698,2.348934158410115,0.25879323,18.253635,1.8244553,9.076489,43,10.107989623971095
4229597343999338880,308.7561422754948,-0.3295256724146652,1.0678178044797346,0.16665389,18.395985,0.527647,6.4073977,49,8.53847043906124
4230618618503504000,306.9830739504377,0.6116432712394215,1.4793432610705355,0.27729204,18.478338,1.8448696,5.3349648,67,9.328683030060239
5999695036183107968,232.04996666123557,-44.97625003906883,1.3890451986226535,0.2676072,18.006548,1.6491528,5.190612,51,8.720129815986706
5999508767745507840,233.45945040001328,-45.458023608026245,2.140452750915854,0.33981943,16.639156,1.2501783,6.2987943,41,8.291684569110751
4045449251199702784,273.85735306024037,-33.516676592007066,4.889279292724984,0.65299517,19.09742,1.1101818,7.4874663,27,12.543643970726698
5967979348396251392,252.64391369676588,-42.38283785479282,3.316403064504178,0.48674908,19.906702,1.8507805,6.813373,33,12.510038580528871
4230753789714485376,307.8262918849616,1.090449945983697,2.7448350554008205,0.052133653,12.390131,-0.44399643,52.649967,46,4.582712254875899
3111980784101940608,109.79158075939345,2.1790026896799883,1.0973629476455602,0.15170671,16.267054,0.56550884,7.2334504,25,6.468805065106897
6058138855255121024,186.84353098948128,-60.42654083087798,2.492195646896814,0.44375288,18.588554,1.758749,5.616179,55,10.571465047846615
5968050026395684096,252.0544153844018,-41.93965380828988,1.2081680663864058,0.11522491,17.83052,1.3922863,10.485302,44,8.241157392480522
4045436224455263360,273.8799365508879,-33.59239646395094,1.7503970283286223,0.31367016,16.086391,0.96013737,5.5803747,27,7.302074285707995
4051273707783294208,275.0042713804281,-29.070619196661077,1.5955992081908557,0.24326149,18.465508,1.5880909,6.5591936,29,9.480126567929789
5999578178718920704,233.10895665570112,-45.118652236415194,1.5660397072577952,0.27987376,17.785036,1.408371,5.5955215,48,8.75904993447184
4051306040321024128,275.2302697104383,-28.87986506263603,1.8993133178016641,0.31816334,18.948652,1.0889568,5.9696174,26,10.341635334870052
5359344854355848832,164.47628101052356,-53.43123928572038,2.11452933235373,0.11974504,18.336414,1.7529812,17.658596,48,9.962482907039126
3316586940112550016,90.76918955444776,3.6892653255451746,1.4214830778443628,0.24478747,18.832165,1.701189,5.807009,26,9.59587323422862
5864076015032827776,202.73436182139244,-64.83662158788063,1.2330670437789102,0.23165295,18.276556,1.6112881,5.3229065,57,8.731489467545824
5358939516812800384,155.42394146743302,-49.82324257413504,1.650800780249611,0.052524727,16.846796,1.23662,31.429022,56,7.935269363138358
5864037081112649728,203.5543422052179,-64.6675728945743,1.2686977066232568,0.24824831,19.268366,1.6670685,5.1105995,51,9.785156634033367
5864037222862418432,203.44524979014474,-64.6682638730298,1.1960820150643519,0.23414972,18.882774,1.5608788,5.1081934,54,9.2715791537503
312628749626419328,15.305528176188888,31.432029517502862,1.7781702042990613,0.036178008,13.063463,-0.3310337,49.150585,32,4.3133298548887495
5359236591110146432,153.8456701536475,-48.92310049544379,1.8630060324745636,0.08135553,17.607477,1.7595234,22.899565,56,8.958548493901745
312918810242506624,14.23991265486057,32.1060389324895,1.8215832956639515,0.3083704,19.679596,0.61763763,5.9071274,35,10.981841122492995
5864059792931921280,201.53986506090777,-64.94029333959776,1.6400960905313076,0.21757945,18.175474,1.3760128,7.537918,46,9.249820633831149
5864060484422742144,201.72940254281914,-64.8712928131,1.7844621248400132,0.32764715,16.799414,1.178853,5.4462924,55,8.05695035353505
307194241607268992,17.242905850176193,27.54742108049654,1.412955543422384,0.27775165,19.163994,1.2220287,5.0871186,33,9.914636323566473
4051269172434973824,276.3154737966938,-27.983983728766113,2.986613949621008,0.50671625,15.235388,0.9516792,5.8940563,25,7.611283248280383
3316818322886549760,90.139657543924,4.175080796525743,4.620737455405316,0.64996654,16.712957,1.4452381,7.1091933,27,10.036513847920594
315868494997271424,24.15422517108328,32.01112905812215,1.4309582183191867,0.05285553,16.039728,0.9802046,27.073008,44,6.817862930891966
1821483810492408192,297.5097208369636,18.258080977670225,2.1424463340900566,0.3661075,19.086323,1.4736538,5.8519597,43,10.740872545100224
4051270714217361536,274.856015368911,-29.23416926638624,1.763803342228907,0.26534307,18.17187,1.2032433,6.6472564,28,9.40412008401377
1821484570709159424,297.6263190353614,18.27145310940805,4.634025431346573,0.744867,17.116074,1.0445709,6.221279,35,10.445865672654818
4051327858834620928,274.9910746710508,-28.6172855887203,2.1830767072314896,0.4041435,18.686665,1.3269253,5.4017363,25,10.38200956067384
5864045091297737216,201.56371917283454,-65.0645843757247,1.715293818397849,0.30989528,18.022642,1.2630367,5.5350757,57,9.194334748124591
1821486838483671424,297.8318684401334,18.276756073253324,2.1175980168283566,0.29510033,18.349731,1.2888412,7.1758575,55,9.978949053153853
307975955720964608,17.262618777329145,27.836102267278125,1.823372687430392,0.13124038,18.117697,0.39710426,13.893382,34,9.422073987839589
4051302393895420928,274.9039819401649,-28.78150137012913,2.5729186075935653,0.444238,18.362698,1.1241741,5.791757,28,10.414827840508286
1821445499400616576,297.2983468764911,17.879004291151208,4.907043943110278,0.5629522,19.75349,1.451992,8.716626,48,13.20759018376044
1821395785155758720,298.70385583665455,18.402135627425704,1.1947352687388229,0.20276693,18.7458,1.2610302,5.8921604,47,9.132158439866322
316447594027782912,21.41403658623172,32.38564201090676,3.8428006992803017,0.070764266,16.826992,0.52446747,54.304256,33,9.750231340206415
1821399800927068160,298.9612109698595,18.4688207102404,1.9208412269709487,0.35659954,16.464771,1.2877684,5.38655,40,7.882228612759208
5864027670849394432,202.85005094369603,-64.91905777785948,3.5571948098176662,0.7023291,17.559998,1.404644,5.0648546,48,10.315535808492427
484698677245119616,83.50396138339978,69.33357450230328,3.3833769936924103,0.4278394,17.61863,1.1191864,7.9080534,61,10.265381414885212
308635632631903488,19.68938225690395,28.529923108452724,3.2012693716807283,0.4680984,14.510129,0.9671631,6.8388815,30,7.036739118784464
1821407811064632320,298.6725713015209,18.43399515802725,1.6952155284124744,0.20801151,17.275946,1.1714935,8.149624,49,8.422070273049377
484819692242685568,86.3509225628425,69.06793975175495,1.264593084082948,0.14630671,18.39223,1.6831512,8.643438,85,8.901983092080792
5864071204703737600,201.9010593808129,-64.7083607429976,2.2674578278418167,0.31783313,18.086985,1.662857,7.134114,54,9.864680726497987
3318497788242659328,91.86974495630501,5.342816041739726,2.460655800422278,0.46911055,16.348778,1.0860662,5.245364,25,8.304032112505245
486625159051104256,54.7284531563556,62.00724089517643,3.304622638098056,0.42674944,18.860748,1.9524632,7.743707,46,11.45635765921833
485048940417150592,86.07136306099724,69.63720346066482,1.1783804205810955,0.0856845,17.124805,1.173233,13.75255,79,7.4812330397403315
1821367571513031168,298.59791910561876,18.17023941526828,1.6227757386396027,0.29254842,19.285467,1.7247353,5.5470333,45,10.336759678563809
1821307824200602240,298.52808239645424,17.932015266642477,1.851496915294434,0.29781383,18.29637,1.0857296,6.216961,40,9.633984516738582
485189403027652480,89.29893223952449,70.35688633853934,2.9208685835699613,0.066364534,17.149654,1.8783112,44.012493,76,9.477214476078247
483252063539588096,71.31914698716288,66.63163861574856,1.1694495484034233,0.19977802,18.69845,1.7834511,5.853745,64,9.038357541062574
1821427052490985216,297.4880486541701,17.692051433346773,1.3227577989198989,0.24611825,18.991596,1.9496765,5.3744807,50,9.598997875884734
5539740460106187392,123.009857222841,-40.4333667015872,1.2872007260632485,0.032267213,13.71582,-0.3016243,39.891907,43,4.264051692804047
484296737025428864,81.19512507299937,67.46810294578665,1.2476271243786723,0.15403083,17.972382,1.4497719,8.0998535,86,8.452805632225326
486462568774920064,53.70431904375796,60.9889468171132,2.246389246549945,0.13810526,18.505798,0.8291302,16.265776,50,10.26322339729352
485504894145584512,81.24173314625689,69.55718984666196,1.3378476624644822,0.17475733,18.598583,1.8475075,7.6554594,73,9.230616542265633
4100404006182360320,281.44863872573814,-15.276213553986326,3.7831740068041415,0.4248312,18.965902,1.6652985,8.905123,25,11.855183913962204
485550283359354496,77.6199305820775,68.88895353429179,2.111863250578013,0.13806115,16.841837,1.4090538,15.296578,78,8.465165893890212
4073204768593638528,282.16050292320233,-25.57464206961458,1.9998010848222594,0.38788357,19.038744,1.2559185,5.1556735,25,10.543677970947467
4100441183423214336,281.43857981999463,-15.150586725105875,2.1895985788951604,0.30061933,17.663845,1.4791851,7.2836256,27,9.365667574926157
4310725393576834048,285.74466372066234,9.503543591931814,1.0526470141896977,0.02801084,15.1539955,0.5364275,37.579987,28,5.265409328581036
483572738678796544,71.96639547347093,67.85469610606056,1.0575868252076206,0.181833,18.391073,1.4938278,5.8162537,84,8.51265338688356
5218758067803117312,139.79043869549866,-72.66853190403832,1.7809671846541537,0.21638347,18.406757,1.7750397,8.230606,43,9.660036941791686
483667678934724096,72.68041456431867,67.19068836534156,1.1371707247776697,0.01946202,13.420873,-0.16646862,58.430252,80,3.700000088237509
4210707223145793408,294.79462112536766,-3.158838444131399,1.107806279404601,0.17419192,17.79357,1.1852188,6.359688,34,8.015888677516092
5218797925098224768,140.19622879462213,-72.23331979723882,1.9329700736152042,0.15247217,18.717781,-0.013528824,12.677527,36,10.148906718402044
5218409694416388736,146.3022470723371,-72.12373997514213,2.2190699983680613,0.22407386,17.403788,1.1674347,9.903296,45,9.134642622104641
5539899786206240384,124.19751693297272,-39.435909558688074,2.0432462443694934,0.33064473,19.636576,1.3160172,6.179582,37,11.188179245491169
1762337407832839040,309.8758132087668,14.149799599859906,3.0712298038512897,0.6006357,15.163398,1.1699762,5.113299,49,7.599960310743606
5218910045223626496,136.55586571429305,-72.42049195856107,1.1131227690066365,0.17002381,18.811293,1.8071766,6.546864,37,9.04400798014954
4210756769885828480,295.27219369925405,-3.1063411469312134,6.992644256148854,0.86437637,19.925058,2.0463734,8.089814,31,14.148265537371081
4100484064378159872,280.951638250699,-15.029886707403321,1.9971760582727558,0.37192443,18.465796,1.4752636,5.369844,25,9.967877272883854
5861377882191950336,188.4644591291525,-64.26010416007398,1.5460474724931006,0.22344439,18.47594,1.6509018,6.9191604,53,9.422054829893915
5861380218655410304,188.694199204961,-64.16420441596406,1.7330675564331095,0.3346263,18.995323,1.854414,5.179114,51,10.189400642195306
3034663023363635840,110.20384943157904,-12.049079814131,2.1695527137140633,0.0796787,16.814909,1.4758186,27.228767,54,8.49676001464736
1763012778552710528,311.59912090763737,16.17559720221109,1.462428036925002,0.10426491,17.60307,1.4047432,14.026081,54,8.428441828130117
3034691365843376768,110.49625465133953,-11.825618418693683,2.129351893694909,0.39833996,17.775782,1.4515572,5.3455644,54,9.41701882278853
2025338145363260672,293.08271365301846,27.564844028704087,3.706129581482745,0.4445523,16.846048,1.8961096,8.336768,55,9.69065135492124
5861435847101662208,191.4524641131758,-66.33291766403687,1.918599268557791,0.37714106,18.266088,1.5855179,5.087219,47,9.681009858540744
3034707931542661504,110.33100478013851,-11.71915474651718,4.487835325504954,0.07754934,16.084679,1.588872,57.87071,50,9.344863213628829
4047653462686682240,277.3452886259786,-30.763167909490925,4.548622451610226,0.8348272,18.585316,1.0503864,5.44858,27,11.874715157689796
4047678025588106752,277.31942514664786,-30.47040163785122,1.029249953504364,0.20515834,17.682856,1.2398643,5.0168567,26,7.745459886331997
5861372517744790912,188.07559252409933,-64.30572964571108,3.80249292431804,0.43594712,17.916283,1.7301083,8.722372,49,10.816624726759887
3034778162844718080,111.42988626801146,-11.413797299181109,1.5277503048509842,0.2254758,16.69701,0.9604702,6.775673,54,7.617271935543414
3034780190071877632,111.22500878901036,-11.451319377953128,4.142795974334906,0.3553757,18.025938,1.4473801,11.657511,56,11.11240576185447
3034804963434343552,110.97436715093293,-11.438710164559076,4.571974929633551,0.34311697,16.878454,1.678051,13.324829,52,10.178973409781518
2025356119852924288,294.07516335186455,27.45393565050977,4.321511166868903,0.72072774,19.675358,1.4816322,5.9960384,45,12.853536016418174
3389830769757684096,82.24676362642971,14.237105752109708,1.3581620901775286,0.23707503,18.560417,1.8886127,5.728828,68,9.225175195372003
2025428034791723008,293.4665882994432,27.7213176674235,2.2829995985097575,0.40609908,19.836325,1.4978428,5.6217794,50,11.628853867346695
2025464627893908864,293.74632595392535,28.13206854126775,2.313851946807171,0.41664764,18.959532,1.4382172,5.5534983,41,10.78120961862779
3035109352064267264,112.84613507427598,-10.535855722548654,3.889754938627892,0.6370462,19.389576,1.1429234,6.1059227,51,12.33918716262578
3035115678548349440,113.13742745128322,-10.622840371167827,7.104660047068853,1.1392174,19.565905,1.3469048,6.2364397,41,13.823621127702118
3034093575120138112,112.77017231383732,-12.237760991033436,2.0171327898736164,0.39028168,16.48191,0.9334507,5.1684027,37,8.005583151541213
5518844065519000704,119.91356492995054,-46.248791318091584,1.5883543924503642,0.25207815,17.03551,0.8025875,6.3010397,43,8.040246151319351
2025365053385407616,294.20084893814226,27.622947888509778,1.018997833779094,0.14464714,18.429628,1.3010178,7.0447145,63,8.470494676038125
6208284791537442816,233.19247662998802,-32.31744108226437,1.7021842434245729,0.2427333,18.217289,1.572506,7.01257,31,9.372321801311807
6208680070266264576,233.9922686865709,-30.74448890959273,2.391407442452112,0.445688,14.91747,1.0195723,5.3656535,28,6.8107369071894475
3034654330349916928,110.13891138632496,-12.233658459346147,1.5853293940539985,0.11975243,17.077799,1.1878109,13.23839,67,8.078396403778408
2025334232678801280,293.40415620023066,27.686100943853184,2.150567228163492,0.21756978,17.86406,1.1850605,9.884494,53,9.526824565427157
459574870910194560,46.43960150949667,56.084011445436005,7.444182249416378,0.73381,19.413057,2.4345722,10.144564,37,13.772142312478568
6209547271404969728,233.0603122763537,-29.77625425404709,1.3611794848029255,0.1661251,17.950558,1.3319283,8.193702,25,8.620134683471399
6187127890012036224,194.7846499559676,-27.59322455472471,1.1417949210999234,0.19831155,18.652266,1.5139847,5.757581,40,8.94020608299832
4115391586619763456,257.8981414437898,-21.92937373403299,2.763905829781624,0.4454803,17.951012,1.6175098,6.204328,43,10.158627867320236
6208124915674797440,230.86237422317532,-30.764437654710957,1.0648122197525407,0.19804357,18.348003,1.1943188,5.3766565,29,8.484368519678364
6184077776037155072,195.1210452091761,-30.88244520134729,2.725629369116556,0.16771,18.686968,1.0534058,16.252037,37,10.864301850638382
4516633964090519168,289.5877922963597,20.184696166617375,1.6157089365858297,0.26864907,18.954681,1.9999275,6.0141983,78,9.996497031957379
6187381327442083328,195.52700080035927,-26.049836294943304,2.0507229193185506,0.082029685,16.433123,0.69989586,24.999765,39,7.992657560961476
5323740434455153536,135.47657640152138,-51.87620489297566,2.154988353712314,0.063845806,17.393139,0.5705967,33.753014,51,9.060363522640397
2004375823050527488,334.0993064044777,53.28918509169485,1.2970062298443907,0.22080564,17.407368,1.3251972,5.8739724,49,7.972078016867819
6189438646842363392,200.15744905574752,-27.244520070621505,1.7518020010680178,0.15716201,17.89112,1.8206062,11.146472,28,9.108546001132074
2004744228162501248,334.8714884908289,53.415688066073706,3.262663619384857,0.40170047,18.013174,1.5316734,8.12213,52,10.58103555868362
6185040879503491584,193.1003174469929,-29.24875402703625,17.571594551552845,0.016587324,13.246317,0.41600323,1059.3386,62,9.470372778597914
6059371648264205184,185.73966276162554,-58.850333599974526,2.278540419229512,0.38077658,18.439608,1.4232159,5.98393,60,10.227891305113896
1963338544396385024,333.42020943474955,46.58326207593585,7.464873779191928,1.2888939,19.574804,1.5260563,5.7916894,53,13.93991665001675
1963351120060574208,333.23032875944614,46.69875445136707,2.0127807141251775,0.35427305,18.357529,1.426609,5.681439,62,9.87651099903686
2004562671291003520,333.8179310386336,53.376716416538315,1.9408210732646856,0.3148141,17.472656,1.3544407,6.164975,51,8.91258374539712
6059266434436850688,186.91309525621665,-58.82267433692797,4.065603907216013,0.43365693,17.481205,1.7177563,9.375162,53,10.526830311980875
5423986659075678720,139.00827916303118,-43.91784781098789,2.2115159864124005,0.40525258,18.136322,1.6882839,5.45713,42,9.859772437018133
6059267847503809792,186.98808235100964,-58.908759269750405,1.2399508490090265,0.09050135,17.380617,1.2872753,13.70091,49,7.847639493231476
6059268809576720128,187.17052112224243,-58.80271226004842,1.3135897386130135,0.06771541,16.992987,1.220624,19.398684,54,7.585285415099412
1962873450975432448,331.54047744360287,45.25381077265133,1.748484888197092,0.05537152,17.066734,-0.13443756,31.577333,59,8.280043729673359
5422938446537351168,142.9307054117943,-45.93606289014083,4.771188760143257,0.59696203,19.264809,1.652214,7.992449,52,12.657941648150928
2004699491781269760,335.1556752891267,53.505432858128714,1.9168832094747958,0.0944929,17.422531,1.5779276,20.286003,52,8.835509394391558
5958384150983127040,263.170272666075,-43.71050612273391,1.6396711928193832,0.31526485,19.1114,1.330759,5.2009325,29,10.185184437592874
5422950231918686976,142.88783939352487,-45.91969083170426,2.28014939297177,0.059394184,16.827696,1.4080534,38.39011,59,8.617512358791853
2004709490466030464,335.9396170546217,53.47370558743524,1.7767344468267257,0.2692715,17.397789,1.4549751,6.5983014,48,8.645901613490967
